# x
1.000000000000000000e+00 1.500000000000000000e+00
1.000000000000000000e+00 -2.500000000000000000e-01
-5.000000000000000000e-01 1.250000000000000000e+00
3.750000000000000000e-01 -5.000000000000000000e-01
1.250000000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 6.250000000000000000e-01
-5.000000000000000000e-01 3.750000000000000000e-01
-6.250000000000000000e-02 -5.000000000000000000e-01
5.625000000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.875000000000000000e-01
-5.000000000000000000e-01 8.125000000000000000e-01
8.125000000000000000e-01 -5.000000000000000000e-01
-3.125000000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.062500000000000000e+00
-5.000000000000000000e-01 -6.250000000000000000e-02
-2.812500000000000000e-01 -5.000000000000000000e-01
7.812500000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -3.125000000000000000e-02
-5.000000000000000000e-01 1.031250000000000000e+00
5.937500000000000000e-01 -5.000000000000000000e-01
-9.375000000000000000e-02 1.500000000000000000e+00
1.000000000000000000e+00 8.437500000000000000e-01
-5.000000000000000000e-01 1.562500000000000000e-01
1.562500000000000000e-01 -5.000000000000000000e-01
3.437500000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 4.062500000000000000e-01
-5.000000000000000000e-01 5.937500000000000000e-01
1.000000000000000000e+00 -4.687500000000000000e-01
-5.000000000000000000e-01 1.468750000000000000e+00
1.000000000000000000e+00 1.281250000000000000e+00
-5.000000000000000000e-01 -2.812500000000000000e-01
-3.906250000000000000e-01 -5.000000000000000000e-01
8.906250000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -1.406250000000000000e-01
-5.000000000000000000e-01 1.140625000000000000e+00
4.843750000000000000e-01 -5.000000000000000000e-01
1.562500000000000000e-02 1.500000000000000000e+00
1.000000000000000000e+00 7.343750000000000000e-01
-5.000000000000000000e-01 2.656250000000000000e-01
4.687500000000000000e-02 -5.000000000000000000e-01
4.531250000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 2.968750000000000000e-01
-5.000000000000000000e-01 7.031250000000000000e-01
9.218750000000000000e-01 -5.000000000000000000e-01
-4.218750000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.171875000000000000e+00
-5.000000000000000000e-01 -1.718750000000000000e-01
-1.718750000000000000e-01 -5.000000000000000000e-01
6.718750000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 7.812500000000000000e-02
-5.000000000000000000e-01 9.218750000000000000e-01
7.031250000000000000e-01 -5.000000000000000000e-01
-2.031250000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 9.531250000000000000e-01
-5.000000000000000000e-01 4.687500000000000000e-02
2.656250000000000000e-01 -5.000000000000000000e-01
2.343750000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 5.156250000000000000e-01
-5.000000000000000000e-01 4.843750000000000000e-01
1.000000000000000000e+00 -3.593750000000000000e-01
-5.000000000000000000e-01 1.359375000000000000e+00
1.000000000000000000e+00 1.390625000000000000e+00
-5.000000000000000000e-01 -3.906250000000000000e-01
-4.453125000000000000e-01 -5.000000000000000000e-01
9.453125000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -1.953125000000000000e-01
-5.000000000000000000e-01 1.195312500000000000e+00
4.296875000000000000e-01 -5.000000000000000000e-01
7.031250000000000000e-02 1.500000000000000000e+00
1.000000000000000000e+00 6.796875000000000000e-01
-5.000000000000000000e-01 3.203125000000000000e-01
-7.812500000000000000e-03 -5.000000000000000000e-01
5.078125000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 2.421875000000000000e-01
-5.000000000000000000e-01 7.578125000000000000e-01
8.671875000000000000e-01 -5.000000000000000000e-01
-3.671875000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.117187500000000000e+00
-5.000000000000000000e-01 -1.171875000000000000e-01
-2.265625000000000000e-01 -5.000000000000000000e-01
7.265625000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 2.343750000000000000e-02
-5.000000000000000000e-01 9.765625000000000000e-01
6.484375000000000000e-01 -5.000000000000000000e-01
-1.484375000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 8.984375000000000000e-01
-5.000000000000000000e-01 1.015625000000000000e-01
2.109375000000000000e-01 -5.000000000000000000e-01
2.890625000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 4.609375000000000000e-01
-5.000000000000000000e-01 5.390625000000000000e-01
1.000000000000000000e+00 -4.140625000000000000e-01
-5.000000000000000000e-01 1.414062500000000000e+00
1.000000000000000000e+00 1.335937500000000000e+00
-5.000000000000000000e-01 -3.359375000000000000e-01
-3.359375000000000000e-01 -5.000000000000000000e-01
8.359375000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -8.593750000000000000e-02
-5.000000000000000000e-01 1.085937500000000000e+00
5.390625000000000000e-01 -5.000000000000000000e-01
1.000000000000000000e+00 1.500000000000000000e+00
1.000000000000000000e+00 -2.500000000000000000e-01
-5.000000000000000000e-01 1.250000000000000000e+00
3.750000000000000000e-01 -5.000000000000000000e-01
1.250000000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 6.250000000000000000e-01
-5.000000000000000000e-01 3.750000000000000000e-01
-6.250000000000000000e-02 -5.000000000000000000e-01
5.625000000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.875000000000000000e-01
-5.000000000000000000e-01 8.125000000000000000e-01
8.125000000000000000e-01 -5.000000000000000000e-01
-3.125000000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.062500000000000000e+00
-5.000000000000000000e-01 -6.250000000000000000e-02
-2.812500000000000000e-01 -5.000000000000000000e-01
7.812500000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -3.125000000000000000e-02
-5.000000000000000000e-01 1.031250000000000000e+00
5.937500000000000000e-01 -5.000000000000000000e-01
-9.375000000000000000e-02 1.500000000000000000e+00
1.000000000000000000e+00 8.437500000000000000e-01
-5.000000000000000000e-01 1.562500000000000000e-01
1.562500000000000000e-01 -5.000000000000000000e-01
3.437500000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 4.062500000000000000e-01
-5.000000000000000000e-01 5.937500000000000000e-01
1.000000000000000000e+00 -4.687500000000000000e-01
-5.000000000000000000e-01 1.468750000000000000e+00
1.000000000000000000e+00 1.281250000000000000e+00
-5.000000000000000000e-01 -2.812500000000000000e-01
-3.906250000000000000e-01 -5.000000000000000000e-01
8.906250000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -1.406250000000000000e-01
-5.000000000000000000e-01 1.140625000000000000e+00
4.843750000000000000e-01 -5.000000000000000000e-01
1.562500000000000000e-02 1.500000000000000000e+00
1.000000000000000000e+00 7.343750000000000000e-01
-5.000000000000000000e-01 2.656250000000000000e-01
4.687500000000000000e-02 -5.000000000000000000e-01
4.531250000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 2.968750000000000000e-01
-5.000000000000000000e-01 7.031250000000000000e-01
9.218750000000000000e-01 -5.000000000000000000e-01
-4.218750000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.171875000000000000e+00
-5.000000000000000000e-01 -1.718750000000000000e-01
-1.718750000000000000e-01 -5.000000000000000000e-01
6.718750000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 7.812500000000000000e-02
-5.000000000000000000e-01 9.218750000000000000e-01
7.031250000000000000e-01 -5.000000000000000000e-01
-2.031250000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 9.531250000000000000e-01
-5.000000000000000000e-01 4.687500000000000000e-02
2.656250000000000000e-01 -5.000000000000000000e-01
2.343750000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 5.156250000000000000e-01
-5.000000000000000000e-01 4.843750000000000000e-01
1.000000000000000000e+00 -3.593750000000000000e-01
-5.000000000000000000e-01 1.359375000000000000e+00
1.000000000000000000e+00 1.390625000000000000e+00
-5.000000000000000000e-01 -3.906250000000000000e-01
-4.453125000000000000e-01 -5.000000000000000000e-01
9.453125000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -1.953125000000000000e-01
-5.000000000000000000e-01 1.195312500000000000e+00
4.296875000000000000e-01 -5.000000000000000000e-01
7.031250000000000000e-02 1.500000000000000000e+00
1.000000000000000000e+00 6.796875000000000000e-01
-5.000000000000000000e-01 3.203125000000000000e-01
-7.812500000000000000e-03 -5.000000000000000000e-01
5.078125000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 2.421875000000000000e-01
-5.000000000000000000e-01 7.578125000000000000e-01
8.671875000000000000e-01 -5.000000000000000000e-01
-3.671875000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 1.117187500000000000e+00
-5.000000000000000000e-01 -1.171875000000000000e-01
-2.265625000000000000e-01 -5.000000000000000000e-01
7.265625000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 2.343750000000000000e-02
-5.000000000000000000e-01 9.765625000000000000e-01
6.484375000000000000e-01 -5.000000000000000000e-01
-1.484375000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 8.984375000000000000e-01
-5.000000000000000000e-01 1.015625000000000000e-01
2.109375000000000000e-01 -5.000000000000000000e-01
2.890625000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 4.609375000000000000e-01
-5.000000000000000000e-01 5.390625000000000000e-01
1.000000000000000000e+00 -4.140625000000000000e-01
-5.000000000000000000e-01 1.414062500000000000e+00
1.000000000000000000e+00 1.335937500000000000e+00
-5.000000000000000000e-01 -3.359375000000000000e-01
-3.359375000000000000e-01 -5.000000000000000000e-01
8.359375000000000000e-01 1.500000000000000000e+00
1.000000000000000000e+00 -8.593750000000000000e-02
-5.000000000000000000e-01 1.085937500000000000e+00
5.390625000000000000e-01 -5.000000000000000000e-01
1.000000000000000000e+00 1.500000000000000000e+00
1.000000000000000000e+00 -2.500000000000000000e-01
1.000000000000000000e+00 6.250000000000000000e-01
1.000000000000000000e+00 1.875000000000000000e-01
1.000000000000000000e+00 1.062500000000000000e+00
1.000000000000000000e+00 -3.125000000000000000e-02
1.000000000000000000e+00 8.437500000000000000e-01
1.000000000000000000e+00 4.062500000000000000e-01
1.000000000000000000e+00 -4.687500000000000000e-01
